filename,transaction_loop,line_no,sha256_hash,entity_identifier_code,entity_type_qualifier,subscriber_last_name,subscriber_first_name,subscriber_middle_name_or_initial,identification_code_qualifier,subscriber_primary_identifier,subscriber_address_line,subscriber_address_line,subscriber_city_name,subscriber_state_code,subscriber_postal_zone_or_zip_code,location_identifier,date_time_period_format_qualifier,subscriber_birth_date,subscriber_gender_code,reference_identification_qualifier,subscriber_supplemental_identifier,subscriber_name_suffix
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8291,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Harris,Michelle,,MI,12808859396,"7486 Donovan Hollow Suite 546
North Steven, OR 58911","7486 Donovan Hollow Suite 546
North Steven, OR 58911",South Joshua,AA,01337,98,D8,1974-08-06,M,,,PhD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8390,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Bauer,Shelley,L,MI,52367024647,"707 Douglas Greens
New Sarahmouth, TN 57711","707 Douglas Greens
New Sarahmouth, TN 57711",Michaelland,AP,57341,98,D8,1919-08-16,M,,,PhD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8489,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Jones,Theodore,Q,MI,75768157707,"3016 Mary Lane Apt. 037
Gordonport, AR 18833","3016 Mary Lane Apt. 037
Gordonport, AR 18833",South Mary,AA,49368,98,D8,1971-02-17,F,,,II
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8522,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Rogers,Jeremy,Q,MI,68111364672,"72709 Hood Drive
Josephmouth, NH 75786","72709 Hood Drive
Josephmouth, NH 75786",Johnsonport,AA,41403,98,D8,1935-04-04,F,,,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8554,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Ballard,Michael,P,MI,81901778599,"18778 Brooke Stravenue
Tylermouth, DC 37523","18778 Brooke Stravenue
Tylermouth, DC 37523",Woodsville,AE,62707,98,D8,1958-11-22,F,SY,841199144,Jr.
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8626,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Byrd,Tina,,MI,15203502632,"0986 Jason Knolls Apt. 845
New Joshuaside, NY 53201","0986 Jason Knolls Apt. 845
New Joshuaside, NY 53201",Monroeton,AA,13010,,,1908-04-13,,SY,942246639,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8661,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Nichols,Stephanie,,MI,62541042752,"3168 Patrick Loop
South Jesus, NH 26028","3168 Patrick Loop
South Jesus, NH 26028",Evansmouth,AE,01903,98,D8,1926-05-21,F,SY,129110074,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8685,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Sosa,Alicia,,MI,94108759481,"44128 Melendez Gateway
Aaronstad, NV 54373","44128 Melendez Gateway
Aaronstad, NV 54373",Powersmouth,AP,76980,98,D8,1905-12-28,M,SY,431629362,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8734,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Crawford,Erika,,MI,68250717566,"833 Ryan Shores Suite 378
Allentown, WA 58953","833 Ryan Shores Suite 378
Allentown, WA 58953",New Kimberlyton,AE,17621,98,D8,1924-05-13,M,,,III
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8766,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Carroll,Joshua,,MI,41743033364,"USNS Fowler
FPO AA 58250","USNS Fowler
FPO AA 58250",East Patricia,AP,24641,,,1905-07-27,,SY,100256849,PhD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8810,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Hart,Ronnie,L,MI,20058421069,"3259 Santiago Drives Suite 927
West Nathan, WA 69314","3259 Santiago Drives Suite 927
West Nathan, WA 69314",Jeanville,AE,88211,98,D8,1913-05-26,M,SY,417269274,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8840,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Terrell,James,,MI,35559368122,"6142 Davis Ville Apt. 176
Butlerchester, WV 15029","6142 Davis Ville Apt. 176
Butlerchester, WV 15029",New Kimberlyberg,AE,73920,98,D8,1950-07-09,M,SY,177029352,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8867,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Livingston,Alice,P,MI,18012070884,"62108 Espinoza Cove Apt. 002
Samanthatown, KY 66866","62108 Espinoza Cove Apt. 002
Samanthatown, KY 66866",Jesseport,AA,56581,98,D8,1916-06-14,F,SY,364357590,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8895,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Valdez,Julie,Q,MI,24555950582,"53024 Montgomery Well
North Jodistad, VT 78402","53024 Montgomery Well
North Jodistad, VT 78402",Noahshire,AE,32689,98,D8,1929-06-21,F,SY,730972899,Jr.
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8923,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Green,Nichole,M,MI,36420314063,"USNV Brown
FPO AE 75824","USNV Brown
FPO AE 75824",East Evan,AA,62022,98,D8,1936-12-19,F,SY,905953537,DVM
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8948,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Harris,Steven,,MI,50109798203,"USCGC Welch
FPO AP 63684","USCGC Welch
FPO AP 63684",Elizabethton,AA,47485,98,D8,1923-06-20,F,SY,945071183,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,8972,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Lawson,Kristi,L,MI,40258226208,"98713 Justin Trace Suite 872
Fisherburgh, WV 89914","98713 Justin Trace Suite 872
Fisherburgh, WV 89914",West Joelland,AA,73016,98,D8,1926-04-04,M,SY,201984815,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9011,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Scott,Melissa,,MI,43666908747,"149 Mccarthy Radial
Cohenside, RI 27543","149 Mccarthy Radial
Cohenside, RI 27543",North Richardshire,AA,78292,98,D8,1915-11-05,F,,,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9047,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Parker,Mark,,MI,38475881851,"00875 David Terrace
Calebburgh, NH 39877","00875 David Terrace
Calebburgh, NH 39877",Kathleenfurt,AA,32157,98,D8,1955-08-17,M,SY,555540786,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9075,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Williams,Kelly,Q,MI,86938491892,"75681 Krista Station
West Kylieborough, OK 89456","75681 Krista Station
West Kylieborough, OK 89456",Lake Courtneyburgh,AE,45698,98,D8,1911-04-04,F,,,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9113,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Williams,Kenneth,Q,MI,32575744070,"92633 Russell Spur Apt. 315
Katrinaside, NH 65997","92633 Russell Spur Apt. 315
Katrinaside, NH 65997",Gonzalezmouth,AE,13550,98,D8,1971-06-07,F,,,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9147,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Osborn,Michael,Q,MI,38346406679,"319 Justin Springs Apt. 516
Buchananmouth, UT 68352","319 Justin Springs Apt. 516
Buchananmouth, UT 68352",New Timothymouth,AP,25613,,,1972-12-10,,,,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9181,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Newman,Melanie,,MI,30649030488,"09573 William Heights
Shirleyborough, MO 46226","09573 William Heights
Shirleyborough, MO 46226",Julieborough,AP,35980,,,1918-06-16,,SY,063255542,Jr.
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9220,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Stanley,Anthony,,MI,35941571113,"72261 Pena Plains Suite 742
Amyville, CT 13403","72261 Pena Plains Suite 742
Amyville, CT 13403",Port Marieside,AA,70315,98,D8,1948-12-18,F,SY,375407116,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9248,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Solis,Adam,L,MI,85560829315,"47646 James Keys Apt. 297
Colemanton, CT 79667","47646 James Keys Apt. 297
Colemanton, CT 79667",New Maria,AE,98798,,,1956-11-30,,,,Jr.
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9274,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Clark,Courtney,Q,MI,90975832609,"24875 Malone Haven
Port Josefort, DE 93085","24875 Malone Haven
Port Josefort, DE 93085",Port Bruce,AE,50135,98,D8,1954-07-26,F,SY,228468265,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9298,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Peterson,April,M,MI,81750325165,"591 Brown Camp Apt. 013
Buckleyview, NV 66026","591 Brown Camp Apt. 013
Buckleyview, NV 66026",East Andrea,AP,80384,98,D8,1956-03-06,F,,,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9335,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Moss,Theresa,M,MI,82125639082,"50930 Guerra Freeway
North Josephfurt, KY 53368","50930 Guerra Freeway
North Josephfurt, KY 53368",West Patricia,AA,16990,98,D8,1956-08-09,F,SY,596677828,II
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9358,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Murray,Rebecca,,MI,20737621624,"USNV Miller
FPO AA 02566","USNV Miller
FPO AA 02566",Ericton,AA,92974,98,D8,1905-06-16,F,SY,785203077,PhD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9390,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Davis,Steven,P,MI,23009986635,"727 Helen Drives Suite 892
South Luke, PA 87868","727 Helen Drives Suite 892
South Luke, PA 87868",Tiffanystad,AA,96673,,,1914-01-26,,SY,326799568,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9425,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Scott,Emily,Q,MI,17554794123,"0223 Matthew Fall
New Ericabury, CA 15453","0223 Matthew Fall
New Ericabury, CA 15453",Laurenburgh,AP,20531,98,D8,1936-02-01,F,SY,526235488,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9448,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Livingston,Richard,L,MI,83558982886,"949 Ferguson Pike Apt. 439
East Kathrynfurt, MA 79603","949 Ferguson Pike Apt. 439
East Kathrynfurt, MA 79603",Cardenasport,AE,48234,98,D8,1963-02-21,F,SY,441278042,Jr.
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9479,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Murray,Dale,Q,MI,2062593631,"687 Krueger Mountains
Paulburgh, IN 40323","687 Krueger Mountains
Paulburgh, IN 40323",East Edwinchester,AE,70794,98,D8,1914-11-09,F,,,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9516,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Wilcox,Richard,Q,MI,77418469055,"2167 Courtney Gardens Apt. 750
Lake Henry, DC 55205","2167 Courtney Gardens Apt. 750
Lake Henry, DC 55205",Rodriguezchester,AP,14551,98,D8,1931-07-02,F,,,PhD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9598,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Rodriguez,Melissa,,MI,4485496603,"6801 Hailey Spring
Ericaview, UT 88853","6801 Hailey Spring
Ericaview, UT 88853",Shawborough,AA,60421,,,1933-01-04,,,,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9628,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Castillo,William,,MI,52899059970,"6582 Reginald Gateway Suite 296
South Christian, NJ 08253","6582 Reginald Gateway Suite 296
South Christian, NJ 08253",Simpsonstad,AA,73114,98,D8,1917-12-15,F,SY,084496757,Jr.
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9653,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Duke,Mark,P,MI,6116504694,"PSC 9847, Box 6865
APO AP 42400","PSC 9847, Box 6865
APO AP 42400",Brianside,AP,80618,98,D8,1926-07-11,F,SY,413326813,DVM
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9686,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Baldwin,Rodney,,MI,10823889253,"035 Pope Lodge
Ryanshire, VT 59149","035 Pope Lodge
Ryanshire, VT 59149",Jeanfurt,AA,69680,98,D8,1950-03-17,F,,,DVM
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9719,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Wagner,Carlos,L,MI,42565462818,"62219 Foster Lodge
New Matthewhaven, CT 20868","62219 Foster Lodge
New Matthewhaven, CT 20868",Juarezburgh,AA,38185,98,D8,1910-03-30,M,,,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9767,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Glass,Matthew,L,MI,99628747531,"250 Stephanie Parks Suite 538
East Johnhaven, TN 19286","250 Stephanie Parks Suite 538
East Johnhaven, TN 19286",East Sarah,AA,80783,98,D8,1969-04-14,F,SY,290869185,DVM
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9791,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Mendez,Jennifer,P,MI,47147010897,"68621 Natasha Ports
West Reginastad, ND 46239","68621 Natasha Ports
West Reginastad, ND 46239",Lake Joannahaven,AE,72427,98,D8,1952-03-18,F,,,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9824,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Vasquez,Cindy,P,MI,31811148757,"PSC 8263, Box 1807
APO AE 79845","PSC 8263, Box 1807
APO AE 79845",South Stacyburgh,AA,73474,98,D8,1965-03-25,F,SY,955832032,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9848,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Rivera,Ashley,,MI,95754686441,"86587 Calvin Mountain Suite 863
East Mariaborough, SC 40053","86587 Calvin Mountain Suite 863
East Mariaborough, SC 40053",Port Bryce,AP,25580,,,1964-11-11,,,,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9878,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Webster,Matthew,P,MI,51543561805,"7371 Elizabeth Row Suite 015
Lake Emily, KS 02331","7371 Elizabeth Row Suite 015
Lake Emily, KS 02331",Lake Samanthaberg,AA,97111,98,D8,1971-10-30,M,SY,012491197,DVM
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9917,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Gonzalez,Michelle,Q,MI,90416962117,"USNV Gonzales
FPO AP 94492","USNV Gonzales
FPO AP 94492",West Thomas,AP,45494,98,D8,1905-01-31,F,SY,975075482,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9968,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Phillips,Jason,M,MI,15666373311,"0825 Frederick Trafficway Suite 815
North Melissaburgh, WA 11903","0825 Frederick Trafficway Suite 815
North Melissaburgh, WA 11903",West Michael,AA,79742,98,D8,1948-11-20,M,SY,063233974,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,9993,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Rodriguez,Carrie,L,MI,11282991655,"08127 Simmons Crossing
Port David, MO 19566","08127 Simmons Crossing
Port David, MO 19566",East Ronald,AP,95147,98,D8,1929-03-10,M,,,PhD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10046,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Edwards,Martin,,MI,52205536110,"360 Smith Spring Suite 514
Marvinborough, IA 83120","360 Smith Spring Suite 514
Marvinborough, IA 83120",Aaronside,AA,29888,98,D8,1938-01-26,M,SY,855638374,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10069,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Mccarty,Jenny,,MI,64119363558,"4827 Shawn Fords
Kaylachester, VT 74360","4827 Shawn Fords
Kaylachester, VT 74360",Port Karenshire,AP,01153,98,D8,1941-06-25,F,SY,971366897,Jr.
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10093,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Perez,Sarah,P,MI,41705629742,"571 Austin Parks
Timothyville, AZ 96036","571 Austin Parks
Timothyville, AZ 96036",Lake Amy,AA,63209,,,1961-09-20,,,,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10132,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Lane,Sheryl,,MI,60508439974,"776 Lauren Center Suite 784
Port Jessicaside, NV 57314","776 Lauren Center Suite 784
Port Jessicaside, NV 57314",Mariofort,AE,07033,98,D8,1933-11-09,F,SY,650808451,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10156,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Johnson,Richard,L,MI,82390664573,"834 Garcia Radial
West James, HI 91125","834 Garcia Radial
West James, HI 91125",Diazside,AE,14750,,,1910-04-21,,,,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10185,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Bonilla,Kimberly,,MI,48200545268,"8145 Hartman Brooks
New Jennyton, KY 43154","8145 Hartman Brooks
New Jennyton, KY 43154",West Margaretville,AE,71322,98,D8,1952-03-09,F,,,Jr.
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10221,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Conner,Kathleen,,MI,58382811923,"269 Darryl Views Suite 782
Albertland, VA 82992","269 Darryl Views Suite 782
Albertland, VA 82992",North Lucasfurt,AA,85384,98,D8,1966-05-02,M,SY,366270703,DVM
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10270,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Holloway,James,L,MI,17205090155,"5739 James Crescent Apt. 287
Brandonberg, CT 12319","5739 James Crescent Apt. 287
Brandonberg, CT 12319",Brownchester,AE,61047,98,D8,1970-11-07,M,,,Jr.
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10311,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Casey,Cynthia,,MI,28486767969,"12831 Frederick Inlet Apt. 046
Vanceberg, IA 31862","12831 Frederick Inlet Apt. 046
Vanceberg, IA 31862",Davidland,AP,08672,98,D8,1913-10-22,F,SY,117217122,DVM
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10344,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Mcmillan,Anna,L,MI,71656011587,"4695 Adams Ramp
North Meganville, AR 81786","4695 Adams Ramp
North Meganville, AR 81786",Reginaview,AA,96708,98,D8,1975-07-29,F,SY,291500974,Jr.
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10368,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Brown,William,Q,MI,80769589789,"Unit 6390 Box 7631
DPO AE 45881","Unit 6390 Box 7631
DPO AE 45881",Palmermouth,AE,30282,98,D8,1936-09-28,F,,,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10429,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Zuniga,Gary,,MI,34403985407,"PSC 6118, Box 8898
APO AE 59040","PSC 6118, Box 8898
APO AE 59040",North Shaneville,AE,23602,98,D8,1910-04-16,F,SY,820747984,Jr.
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10466,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Lee,Christopher,L,MI,84249365487,"361 Jones Ford Apt. 550
North Ryanchester, DE 96729","361 Jones Ford Apt. 550
North Ryanchester, DE 96729",North Ricardoburgh,AE,87238,98,D8,1949-05-22,M,,,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10498,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Hawkins,Megan,,MI,73390201250,"35731 Zachary Stravenue
Ballton, CO 14123","35731 Zachary Stravenue
Ballton, CO 14123",New Jeffrey,AE,31602,98,D8,1930-10-21,F,SY,057380055,MD
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10522,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Wood,Anthony,,MI,37855528063,"101 Jeffrey Spring Apt. 171
West Bobbyfurt, OR 05574","101 Jeffrey Spring Apt. 171
West Bobbyfurt, OR 05574",Port Patriciamouth,AP,49750,,,1970-11-29,,,,Jr.
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10547,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Mercer,David,Q,MI,38069775850,"976 Elizabeth Squares
Muellerfurt, NV 12373","976 Elizabeth Squares
Muellerfurt, NV 12373",New Anthonyhaven,AE,96745,98,D8,1939-08-01,F,,,DVM
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10579,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Kim,Daniel,,MI,87958289357,"340 Diana Alley
East Sarah, NH 95069","340 Diana Alley
East Sarah, NH 95069",Port Anna,AE,84643,98,D8,1948-02-01,M,SY,298878581,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10619,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Cobb,Renee,P,MI,93777687554,"612 Andrew Well
South Markhaven, DC 05328","612 Andrew Well
South Markhaven, DC 05328",Lake Michael,AA,50976,,,1930-06-10,,,,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10662,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Hernandez,Amy,Q,MI,46793153896,"696 Christina Mews
Alexanderville, MA 29898","696 Christina Mews
Alexanderville, MA 29898",North Sophia,AE,53962,,,1961-11-26,,,,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10688,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Snyder,Jason,,MI,17581135953,"83946 Dominguez Hill Suite 688
Jonathanmouth, CT 91974","83946 Dominguez Hill Suite 688
Jonathanmouth, CT 91974",Frazierview,AA,82156,98,D8,1906-07-21,F,SY,828384940,DVM
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10712,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Ray,Christopher,L,MI,87682349821,"8037 Lopez Park Suite 945
West Kathyton, OR 27330","8037 Lopez Park Suite 945
West Kathyton, OR 27330",Samanthaland,AE,56948,98,D8,1924-06-19,F,SY,541643227,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10791,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Gregory,Daniel,,MI,27384380624,"613 Craig Keys
South Phillip, NY 61253","613 Craig Keys
South Phillip, NY 61253",Briggsbury,AA,89263,98,D8,1968-04-29,M,,,DDS
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10843,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Smith,Steven,P,MI,70659054321,"9997 Kenneth Place
Jamesfort, TN 28212","9997 Kenneth Place
Jamesfort, TN 28212",Douglasland,AP,02795,98,D8,1915-07-06,F,,,DVM
DEIDENT_INTHB0837I_286230_10160249.txt,2010BA,10909,c58efc3e78ef86cdbe7fddddbf7f32f25f597676fe6a2a5239ab8bb7cc80e55b,IL,1,Ross,Brian,M,MI,32306588814,"88071 Potts Ridges Apt. 844
South Maryberg, NH 43052","88071 Potts Ridges Apt. 844
South Maryberg, NH 43052",North Lucasport,AE,76817,,,1922-07-20,,,,DVM
